Category,Sub-Category,Product Name,Sales,Profit,Quantity,Discount,Profit Margin,Sales Share,Sales Rank,Profit Rank,Product Type
Technology,Accessories,Logitech Wireless Marathon Mouse M705,1409.71,554.88,30,0.05,0.393612871,0.000613801,404,146,Problem Product
Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,1799.82,497.95,21,0.114285714,0.276666556,0.000783658,331,173,Problem Product
Technology,Accessories,Logitech Wireless Touch Keyboard K400,364.85,53.73,15,0.066666667,0.147266,0.000158859,871,835,Problem Product
Technology,Accessories,Logitech diNovo Edge Keyboard,7399.7,1432.45,31,0.04,0.193582172,0.003221897,56,43,Problem Product
Technology,Accessories,LogitechËÅΩGaming G510s - Keyboard,2362.72,676.53,31,0.075,0.286335241,0.00102875,262,120,Problem Product
Technology,Accessories,LogitechËÅΩIlluminated - Keyboard,1139.81,515.93,20,0.033333333,0.452645616,0.000496284,474,160,Problem Product
Technology,Accessories,LogitechËÅΩLS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.9,62.78,11,0.033333333,0.301972102,9.05E-05,1077,763,Problem Product
Technology,Accessories,LogitechËÅΩMX Performance Wireless Mouse,789.82,211.82,23,0.114285714,0.268187688,0.000343895,585,358,Problem Product
Technology,Accessories,LogitechËÅΩP710e Mobile Speakerphone,10196.61,1645.39,41,0.066666667,0.161366376,0.004439697,28,32,Problem Product
Technology,Accessories,LogitechËÅΩVX Revolution Cordless Laser Mouse for Notebooks (Black),3743.8,21.59,22,0.08,0.005766868,0.001630085,163,1209,Problem Product
Technology,Accessories,"LogitechËÅΩWireless Boombox Speaker - portable - wireless, wired",383.04,148.96,4,0.1,0.388888889,0.000166779,855,454,Problem Product
Technology,Accessories,LogitechËÅΩZ-906 Speaker sys - home theater - 5.1-CH,5609.83,2243.93,17,0,0.399999643,0.002442571,93,17,Problem Product
Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,11.69,4.6,13,0.08,0.393498717,5.09E-06,1824,1484,Problem Product
Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,264.44,88.41,17,0.05,0.334329148,0.00011514,987,639,Problem Product
Technology,Accessories,Maxell 4.7GB DVD-R,1231.69,411.23,49,0.127272727,0.333874595,0.000536289,453,215,Problem Product
Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,19,7.37,21,0.08,0.387894737,8.27E-06,1792,1441,Problem Product
Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,146.56,41.42,10,0.1,0.282614629,6.38E-05,1226,967,Problem Product
Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",503.28,181.19,24,0,0.36001828,0.000219133,745,397,Problem Product
Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",232.76,72.57,26,0.08,0.311780375,0.000101346,1042,708,Problem Product
Technology,Accessories,Maxell CD-R Discs,15.76,3.7,9,0.133333333,0.234771574,6.86E-06,1805,1494,Problem Product
Technology,Accessories,Maxell DVD-RAM Discs,296.64,127.55,18,0,0.42998247,0.00012916,942,494,Problem Product
Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",374.07,122.36,24,0.1,0.327104553,0.000162873,863,517,Problem Product
Technology,Accessories,MaxellËÅΩLTO Ultrium - 800 GB,1086.01,156.45,41,0.075,0.144059447,0.000472859,495,436,Problem Product
Technology,Accessories,MaxellËÅΩiVDR EX 500GB Cartridge,2755.4,1184.83,10,0,0.430002903,0.001199726,227,55,Problem Product
Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",373.79,24.81,26,0.16,0.066374167,0.000162752,864,1149,Problem Product
Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",472.86,-32.26,17,0.1,-0.068223153,0.000205888,777,1678,Problem Product
Technology,Accessories,Memorex Froggy Flash Drive 4 GB,136.28,42.42,14,0.08,0.311270913,5.93E-05,1265,955,Problem Product
Technology,Accessories,Memorex Froggy Flash Drive 8 GB,536.05,189.59,32,0.075,0.353679694,0.000233401,715,387,Problem Product
Technology,Accessories,Memorex Micro Travel Drive 16 GB,556.45,126.16,39,0.085714286,0.226722976,0.000242283,700,502,Problem Product
Technology,Accessories,Memorex Micro Travel Drive 32 GB,379.71,129.97,12,0.12,0.342287535,0.000165329,856,490,Problem Product
Technology,Accessories,Memorex Micro Travel Drive 4 GB,103.88,37.42,11,0.066666667,0.360223335,4.52E-05,1364,1009,Problem Product
Technology,Accessories,Memorex Micro Travel Drive 8 GB,299,113.1,26,0.1,0.37826087,0.000130187,939,547,Problem Product
Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,718.65,280.27,45,0,0.38999513,0.000312907,617,295,Problem Product
Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,280,109.2,14,0,0.39,0.000121915,959,561,Problem Product
Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.62,3.57,2,0.2,0.262114537,5.93E-06,1815.5,1500,Problem Product
Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,543.6,228.3,15,0,0.419977925,0.000236688,710,348,Problem Product
Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,194.55,53.26,20,0.16,0.273759959,8.47E-05,1107,839,Problem Product
Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,440,84.5,18,0.033333333,0.192045455,0.00019158,814,655,Problem Product
Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,107.96,9.6,4,0.1,0.088921823,4.70E-05,1352,1395,Problem Product
Technology,Accessories,Micropad Numeric Keypads,291.85,66.96,15,0.05,0.229432928,0.000127074,946,742,Problem Product
Technology,Accessories,Microsoft Arc Touch Mouse,359.7,91.12,7,0.1,0.253322213,0.000156617,875,620,Problem Product
Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,557.81,107.66,19,0.04,0.193004787,0.000242876,699,566,Problem Product
Technology,Accessories,Microsoft Natural Keyboard Elite,1497,20.96,29,0.15,0.014001336,0.000651807,385,1216,Problem Product
Technology,Accessories,Microsoft Sculpt Comfort Mouse,1574.03,634.4,42,0.06,0.403041873,0.000685347,375,123,Problem Product
Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,591.85,183.95,15,0.05,0.310805103,0.000257697,678,392,Problem Product
Technology,Accessories,NETGEAR AC1750 Dual Band GigabitËÅΩSmart WiFi Router,2623.84,723.16,18,0.04,0.275611318,0.001142444,241,108,Problem Product
Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,1890,622.8,22,0.057142857,0.32952381,0.000822923,323,127,Problem Product
Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.98,12,3,0.2,0.200066689,2.61E-05,1588,1364,Problem Product
Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",419.88,29.4,12,0,0.070020006,0.00018282,829,1099,Problem Product
Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,1619.68,514.9,34,0.066666667,0.317902302,0.000705223,367,163,Problem Product
Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1913.13,587.13,18,0.05,0.306894984,0.000832994,317,132,Problem Product
Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,10822.36,3085.04,35,0.08,0.285061669,0.004712154,26,13,Problem Product
Technology,Accessories,Plantronics S12 Corded Telephone Headset System,2242.04,754.53,23,0.1,0.336537261,0.000976205,275,101,Problem Product
Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,9367.29,3696.28,24,0.057142857,0.394594381,0.004078603,32,8,Low Sales But High Profit
Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,2619.74,995.91,29,0.066666667,0.380156046,0.001140659,242,71,Problem Product
Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,2159.73,479.94,30,0.1,0.222222222,0.000940366,286,182,Problem Product
Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,5119.74,2155.9,26,0.028571429,0.421095603,0.002229181,105,19,Problem Product
Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,105.14,0.81,9,0.066666667,0.007704014,4.58E-05,1361,1534,Problem Product
Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,96.42,29.2,15,0.05,0.302841734,4.20E-05,1395,1103,Problem Product
Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,107.91,14.93,10,0.066666667,0.138356037,4.70E-05,1353,1311,Problem Product
Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,361.38,102.7,20,0.066666667,0.284188389,0.000157348,873,581,Problem Product
Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,25.96,5.52,5,0.2,0.212634823,1.13E-05,1766,1468,Problem Product
Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,1184.03,319.61,34,0.066666667,0.269934039,0.000515537,468,263,Problem Product
Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.17,-1.36,4,0.2,-0.050055208,1.18E-05,1760,1572,Problem Product
Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,329.94,-48.59,31,0.142857143,-0.1472692,0.000143659,913,1694,Problem Product
Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,884,38.02,44,0.109090909,0.04300905,0.000384902,554,1003,Problem Product
Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,927.78,37.97,25,0.1,0.04092565,0.000403964,541,1004,Problem Product
Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.77,5.15,16,0.1,0.026995859,8.31E-05,1114,1474.5,Problem Product
Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,52.8,12,0,0.210023866,0.000109462,1010,845,Problem Product
Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,132.09,27,0.066666667,0.146807447,0.000391759,551,485,Problem Product
Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.19,0.34,3,0.2,0.012504597,1.18E-05,1759,1538,Problem Product
Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1489.33,255.32,29,0.088888889,0.171432792,0.000648468,386,318,Problem Product
Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,250.92,35.13,18,0,0.140004782,0.000109253,1012,1035,Problem Product
Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,582.68,57.33,13,0.05,0.098390197,0.000253704,682,804,Problem Product
Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",626.53,212.28,25,0.08,0.338818572,0.000272797,656,357,Problem Product
Technology,Accessories,V7 USB Numeric Keypad,461.87,-58.78,16,0.15,-0.127265248,0.000201102,791,1707,Problem Product
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,11.48,14,0.2,0.137583893,3.63E-05,1474,1367,Problem Product
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",150.67,41.95,14,0.08,0.278423044,6.56E-05,1211,960,Problem Product
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.29,91.04,12,0.12,0.366668009,0.000108108,1015,622,Problem Product
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.54,67.11,30,0.1,0.363660995,8.04E-05,1120,740,Problem Product
Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,16.15,8,0.1,0.199925724,3.52E-05,1487,1283,Problem Product
Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,1007.4,33.81,17,0.166666667,0.033561644,0.000438631,520,1046.5,Problem Product
Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,3998.4,499.8,35,0.025,0.125,0.00174094,150,171,Problem Product
Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,708,120.36,12,0,0.17,0.00030827,620,525,Problem Product
Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,4859.83,1154.97,19,0.142857143,0.237656461,0.002116014,112,58,Problem Product
Technology,Copiers,Canon Image Class D660 Copier,3959.93,1691.97,7,0.1,0.427272704,0.00172419,155,28,Problem Product
Technology,Copiers,Canon Imageclass D680 Copier / Fax,8959.87,2799.97,16,0.2,0.312501186,0.003901209,36,14,Problem Product
Technology,Copiers,Canon PC-428 Personal Copier,4119.8,1469.92,25,0.2,0.356794019,0.001793798,146,41,Problem Product
Technology,Copiers,Canon PC1060 Personal Laser Copier,11619.83,4570.94,19,0.15,0.393374086,0.00505938,20,4,Low Sales But High Profit
Technology,Copiers,Canon PC1080F Personal Copier,5999.9,1973.97,11,0.05,0.329000483,0.002612411,81,24,Problem Product
Technology,Copiers,Canon PC940 Copier,5669.88,2092.46,15,0.2,0.369048375,0.002468717,91,20,Problem Product
Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,61599.83,25199.94,20,0.12,0.409091064,0.026821128,1,1,Start Product
Technology,Copiers,Hewlett Packard 310 Color Digital Copier,4199.85,839.99,16,0.133333333,0.200004762,0.001828653,140,88,Problem Product
Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,8899.82,3124.94,21,0.142857143,0.351123955,0.003875063,37,12,Problem Product
Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,18839.68,6983.89,38,0.2,0.370701095,0.008202968,7,3,Start Product
Technology,Copiers,Sharp 1540cs Digital Laser Copier,4399.91,1649.98,10,0.171428571,0.375003125,0.001915761,130,31,Problem Product
Technology,Copiers,Sharp AL-1530CS Digital Copier,6399.88,2064.96,17,0.25,0.32265605,0.002786566,75,21,Problem Product
Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",14299.89,3717.97,11,0,0.259999902,0.006226303,15,7,Low Sales But High Profit
Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",2339.98,-468,3,0.35,-0.200001709,0.001018849,264,1823,Problem Product
Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,917.9,393.26,11,0.1,0.42843447,0.000399662,544,224,Problem Product
Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,7699.89,3772.95,11,0,0.490000507,0.003352602,50,6,Low Sales But High Profit
Technology,Machines,Bady BDG101FRU Card Printer,9279.89,1327.99,14,0.2,0.143104067,0.004040549,33,47,Problem Product
Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.99,-319.19,3,0.7,-0.933331384,0.000148906,898,1799,Problem Product
Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.98,43.2,3,0.3,0.042857993,0.000438884,519,945,Problem Product
Technology,Machines,Canon PC170 Desktop Personal Copier,575.82,67.18,6,0.4,0.116668403,0.000250717,685,739,Problem Product
Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,1995.99,2,0,0.5,0.001738144,151,23,Problem Product
Technology,Machines,Cisco 8961 IP Phone Charcoal,224.94,-164.95,3,0.7,-0.73330666,9.79E-05,1050,1761,Problem Product
Technology,Machines,Cisco 9971 IP Video Phone Charcoal,4268,466.4,16,0.35,0.109278351,0.001858326,137,188,Problem Product
Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,1391.4,-55.66,4,0.5,-0.040002875,0.000605828,411,1701,Problem Product
Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,130.21,5,0.2,0.33750648,0.000167981,853,489,Problem Product
Technology,Machines,Cisco SPA525G2 5-Line IP Phone,1379.92,648.56,8,0,0.469998261,0.00060083,415,122,Problem Product
Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,-1811.08,6,0.5,-0.080000071,0.009857001,3,1857,High Sales But Low Profit
Technology,Machines,Cubify CubeX 3D Printer Double Head Print,11099.96,-8879.97,9,0.533333333,-0.80000018,0.004833024,23,1863,Problem Product
Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,-3839.99,4,0.5,-0.47999995,0.003483264,45,1861,Problem Product
Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,1343.91,463.97,11,0.3,0.345238892,0.000585151,422,189,Problem Product
Technology,Machines,Epson Perfection V600 Photo Scanner,206.99,-172.49,3,0.7,-0.833325281,9.01E-05,1080,1765,Problem Product
Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,1212.71,-1057.23,10,0.55,-0.871791277,0.000528025,462,1852,Problem Product
Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",279.96,120.39,4,0,0.430025718,0.000121897,960,524,Problem Product
Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,2541.84,1092.68,17,0.066666667,0.429877569,0.00110674,248,64,Problem Product
Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",18374.9,4094.98,12,0.166666667,0.222857267,0.008000599,8,5,Start Product
Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",449.97,48,4,0.25,0.106673778,0.000195921,803,895,Problem Product
Technology,Machines,Hewlett-Packard 300S Scientific Calculator,131.1,60.3,10,0,0.459954233,5.71E-05,1275.5,777,Problem Product
Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040,1459.2,8,0,0.48,0.001323644,202,42,Problem Product
Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.13,49.76,3,0.4,0.083331938,0.000259996,674,879,Problem Product
Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,1396.21,139.62,6,0.4,0.099999284,0.000607923,409,469,Problem Product
Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.97,139.99,4,0.2,0.312498605,0.00019505,807,468,Problem Product
Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.99,-71.4,2,0.7,-0.700068634,4.44E-05,1371,1717,Problem Product
Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,1668.21,5,0,0.490001469,0.00148235,182,29,Problem Product
Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.97,152.09,3,0.1,0.433341881,0.000152816,883,445,Problem Product
Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,118.37,8,0,0.36999875,0.000139296,922,533,Problem Product
Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,600,218.4,6,0.25,0.364,0.000261245,671,353,Problem Product
Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,16829.9,-4589.97,18,0.4,-0.272727111,0.007327892,11,1862,Problem Product
Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,723.51,-506.46,6,0.7,-0.700004146,0.000315023,615,1829,Problem Product
Technology,Machines,Lexmark S315 Color Inkjet Printer,299.97,34.99,5,0.45,0.116644998,0.00013061,936,1037,Problem Product
Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396,190.08,4,0,0.48,0.000172422,845,386,Problem Product
Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.99,56,2,0.4,0.116669097,0.000208992,767,814,Problem Product
Technology,Machines,Okidata B400 Printer,1029.6,115.83,3,0.2,0.1125,0.000448297,514,539,Problem Product
Technology,Machines,Okidata B401 Printer,179.99,-251.99,3,0.7,-1.400022223,7.84E-05,1132,1789,Problem Product
Technology,Machines,Okidata C331dn Printer,3210.8,111.68,12,0.24,0.034782609,0.001398012,192,552,Problem Product
Technology,Machines,Okidata C610n Printer,2011.9,-292.05,5,0.4,-0.14516129,0.000876,305,1795,Problem Product
Technology,Machines,Okidata MB491 Multifunction Printer,2844.3,-434.13,9,0.45,-0.152631579,0.001238434,222,1815,Problem Product
Technology,Machines,Okidata MB760 Printer,7834.4,881.37,7,0.2,0.1125,0.003411169,48,83,Problem Product
Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396.4,179.73,10,0.2,0.075,0.001043414,259,399,Problem Product
Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1619.82,-22.5,5,0.35,-0.013890432,0.000705284,366,1666,Problem Product
Technology,Machines,Penpower WorldCard Pro Card Scanner,91.48,-1.83,1,0.5,-0.020004373,3.98E-05,1423,1575,Problem Product
Technology,Machines,Plantronics Single Ear Headset,29.93,-21.95,5,0.7,-0.733377882,1.30E-05,1746,1664,Problem Product
Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,465.65,36.91,14,0.3,0.079265543,0.000202748,787,1018,Problem Product
Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,177.2,3,0.2,0.35000395,0.000220439,742,405,Problem Product
Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,269.31,4,0,0.260001931,0.000450997,513,307,Problem Product
Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,1286.85,360.31,4,0.25,0.279993783,0.000560306,439,241,Problem Product
Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2330.65,-785.77,13,0.425,-0.33714629,0.001014786,266,1843,Problem Product
Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,2359.95,-447.99,13,0.533333333,-0.189830293,0.001027544,263,1818,Problem Product
Technology,Machines,Texas Instrument TI-15 Fraction Calculator,41.91,-20.52,8,0.45,-0.489620616,1.82E-05,1685,1662,Problem Product
Technology,Machines,Texas Instruments TI-34 Scientific Calculator,204.51,64.65,12,0.233333333,0.316121461,8.90E-05,1082,753,Problem Product
Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.98,24.29,3,0.2,0.337454849,3.13E-05,1527,1155,Problem Product
Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,44.87,3,0.4,0.133339277,0.00014652,905,922,Problem Product
Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.96,-252,7,0.4,-0.100001587,0.001097214,249,1790,Problem Product
Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,-938.28,6,0.7,-1.333333333,0.000306402,624,1848,Problem Product
Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,5787.36,509.71,14,0.3,0.088072973,0.002519869,88,168,Problem Product
Technology,Machines,Zebra ZM400 Thermal Label Printer,6965.7,3343.53,6,0,0.479999139,0.003032929,59,10,Problem Product
Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,216.96,-15.58,14,0.1,-0.071810472,9.45E-05,1059,1645,Problem Product
Technology,Phones,AT&T 1070 Corded Phone,1070.3,133.78,12,0.2,0.124992993,0.000466018,503,479,Problem Product
Technology,Phones,AT&T 1080 Corded phone,1945.26,145.22,18,0.2,0.07465326,0.000846984,313,460,Problem Product
Technology,Phones,AT&T 1080 Phone,1589.08,271.24,13,0.133333333,0.170689959,0.0006919,372,306,Problem Product
Technology,Phones,AT&T 17929 Lendline Telephone,1339.11,167.37,35,0.14,0.124985998,0.000583061,425,416,Problem Product
Technology,Phones,AT&T 841000 Phone,1614.6,165.6,28,0.171428571,0.102564103,0.000703012,370,420,Problem Product
Technology,Phones,AT&T CL2909,755.95,50.4,8,0.266666667,0.066671076,0.000329148,599,868,Problem Product
Technology,Phones,AT&T CL82213,481.23,131.33,17,0.04,0.272904848,0.000209532,765,486,Problem Product
Technology,Phones,AT&T CL83451 4-Handset Telephone,1936.3,473.78,10,0.1,0.244683159,0.000843083,314,185,Problem Product
Technology,Phones,AT&T EL51110 DECT,377.97,109.61,3,0,0.289996561,0.000164572,858,559,Problem Product
Technology,Phones,AT&T SB67148 SynJ,475.12,89.75,8,0.133333333,0.188899646,0.000206872,776,635,Problem Product
Technology,Phones,AT&T TR1909W,1738.67,340.18,15,0.1,0.1956553,0.000757033,343,252,Problem Product
Technology,Phones,Aastra 57i VoIP phone,3684.72,575.33,26,0.142857143,0.156139408,0.001604361,165,135,Problem Product
Technology,Phones,Aastra 6757i CT Wireless VoIP phone,2929.98,482.59,16,0.166666667,0.164707609,0.00127574,213,181,Problem Product
Technology,Phones,Adtran 1202752G1,1990.65,312.46,18,0.16,0.156963806,0.000866747,307,269,Problem Product
Technology,Phones,Anker 24W Portable Micro USB Car Charger,61.55,14.07,8,0.3,0.228594639,2.68E-05,1583,1328,Problem Product
Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,339.84,23.2,22,0.233333333,0.06826742,0.000147969,901,1177,Problem Product
Technology,Phones,Anker Astro 15000mAh USB Portable Charger,599.88,-23.99,13,0.08,-0.039991332,0.000261193,672,1669,Problem Product
Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,147.92,-31.99,9,0.2,-0.216265549,6.44E-05,1219,1677,Problem Product
Technology,Phones,Apple EarPods with Remote and Mic,251.91,50.38,10,0.1,0.199992061,0.000109684,1008,870,Problem Product
Technology,Phones,Apple iPhone 5,12996.6,1611.58,24,0.2,0.124000123,0.005658838,17,34,Problem Product
Technology,Phones,Apple iPhone 5C,1339.87,229.98,15,0.15,0.171643518,0.000583392,424,342,Problem Product
Technology,Phones,Apple iPhone 5S,4901.91,512.99,11,0.2,0.104651044,0.002134336,110,166,Problem Product
Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1979.88,593.97,12,0,0.30000303,0.000862058,308,130,Problem Product
Technology,Phones,Avaya 4621SW VoIP phone,709.92,79.88,12,0.2,0.112519721,0.000309106,618,672,Problem Product
Technology,Phones,Avaya 5410 Digital phone,625.5,-10.88,13,0.3,-0.017394085,0.000272348,657,1625,Problem Product
Technology,Phones,Avaya 5420 Digital phone,1538.89,323.98,12,0.066666667,0.210528368,0.000670047,381,261,Problem Product
Technology,Phones,Avaya IP Phone 1140E VoIP phone,1394.95,362.69,5,0,0.260002151,0.000607374,410,238,Problem Product
Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,64.97,12.99,8,0.066666667,0.199938433,2.83E-05,1567,1352,Problem Product
Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",239.84,79.31,21,0.2,0.330678786,0.000104429,1028,674,Problem Product
Technology,Phones,Belkin iPhone and iPad Lightning Cable,83.94,6.3,7,0.2,0.07505361,3.65E-05,1469,1454,Problem Product
Technology,Phones,BlackBerry Q10,3099.36,548.06,27,0.066666667,0.176830055,0.00134949,198,148,Problem Product
Technology,Phones,Blue Parrot B250XT Professional Grade Wireless BluetoothËÅΩHeadsetËÅΩwith,1229.83,127.48,21,0.25,0.103656603,0.000535479,456,495,Problem Product
Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",335.89,76.78,12,0.066666667,0.22858674,0.00014625,906,686,Problem Product
Technology,Phones,Bose SoundLink Bluetooth Speaker,2865.6,967.14,18,0.2,0.3375,0.001247708,219,73,Problem Product
Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,2645.81,83.7,26,0.166666667,0.031634925,0.00115201,238,658,Problem Product
Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,2252.44,-119.12,15,0.35,-0.052884872,0.000980733,274,1743,Problem Product
Technology,Phones,Cisco IPËÅΩPhoneËÅ?961G VoIPËÅΩphoneËÅ? Dark gray,1386.69,228.4,12,0.066666667,0.164708767,0.000603777,412,347,Problem Product
